Date	AAPL	AMZN	EXC	NDAQ	RGLD	Portfolio Val
2016-06-20	1916.3992439410968	4081.0832437870095	1128.6172688511444	3956.570193430933	1122.8421487287035	12205.512098738887
2016-06-21	1932.7218873437457	4091.4287020736647	1139.1038404548776	3949.044620072062	1106.542558953048	12218.841608897397
2016-06-22	1925.4673791647792	4061.5926290038637	1128.2895634885322	3956.570193430933	1106.0435919190934	12177.9633570072
2016-06-23	1936.5506555492982	4127.209126866183	1145.3302423445814	4039.351500378585	1111.864873981836	12360.306399120485
2016-06-24	1882.1418442071217	3995.0616154918957	1126.9787420380824	3950.9260134117635	1150.4516579405183	12105.559873089383
2016-06-27	1854.7359244199536	3951.622122133565	1133.5328492903986	3852.4664286331135	1150.1190132512095	11942.47633772824
2016-06-28	1885.9706124126947	4046.4459635565518	1143.0363048062948	3925.840768882192	1145.7946322903315	12147.088281948065
2016-06-29	1902.2932558153436	4090.171243055397	1150.9012335090601	4019.2833047549275	1178.726456530917	12341.375493665644
2016-06-30	1926.4749497451974	4090.285557511603	1191.536698473509	4055.656909322839	1201.753672131336	12465.707787184483
2016-07-01	1932.3188591115868	4147.785728983287	1193.1752252866054	4061.928220455264	1242.6353230161121	12577.843356852856
2016-07-05	1914.1825886641805	4161.61777818423	1186.621118034289	4050.639860416925	1248.141831094462	12561.203176394087
2016-07-06	1925.06435093262	4215.974302110245	1200.3847432641803	4060.0468271154978	1305.7098700954743	12707.180093518018
2016-07-07	1933.3264296919842	4210.029950387527	1169.908144540818	4071.335187153837	1324.2317609044946	12708.831472678661
2016-07-08	1948.2384742820764	4262.843229154759	1183.3440644080968	4131.5397740248745	1368.9512810560243	12894.91682292583
2016-07-11	1954.2838977645245	4308.397539952903	1192.8475199239929	4166.031985253084	1388.6412190331819	13010.202161927684
2016-07-12	1963.1505188721476	4276.560963899495	1193.83063601183	4221.2195232182075	1340.9181490207309	12995.67979102241
2016-07-13	1952.067242487629	4244.6672306179835	1204.3172076155631	4212.439687632825	1363.6116368588266	12977.103005212826
2016-07-14	1990.757952775395	4236.493746999246	1192.5198145613806	4224.982309897611	1361.442406403704	13006.196230637335
2016-07-15	1990.5564386593155	4203.57118361188	1195.7968681875384	4233.762145482992	1343.921698881669	12967.608334823395
2016-07-18	2011.715420847935	4207.172088982374	1201.6955647146297	4239.406325502163	1359.6069037109207	13019.596303758022
2016-07-19	2012.521477312274	4229.349093486363	1198.7462164510841	4268.881487824458	1342.920515594684	13052.418790668864
2016-07-20	2014.3351043570103	4262.328814101832	1187.9319394847387	4248.18616108748	1288.5228903357624	13001.304909366823
2016-07-21	2003.6548562046507	4254.955531676535	1194.813752099667	4224.982309897611	1316.2222946087156	12994.62874448718
2016-07-22	1988.1382692663406	4257.413292484968	1225.9457615482538	4251.3218166536935	1323.564305379849	13046.383445333104
2016-07-25	1961.5384059434907	4227.405747730858	1228.8951098117996	4292.085339014328	1294.529990057605	13004.45459255808
2016-07-26	1948.036960165997	4204.428542033426	1215.459189944521	4295.848125693731	1339.58323797144	13003.356055809114
2016-07-27	2074.5878250655555	4210.601522668557	1199.0739218136966	4442.596806191888	1370.6199198676375	13297.479995607335
2016-07-28	2102.598287201003	4301.7101442648445	1207.9219666043334	4444.47819953159	1370.6199198676375	13427.328517469408
2016-07-29	2099.978603691907	4337.1476256887445	1221.6855918342246	4437.579757285974	1410.667251346598	13507.058829847449
2016-08-01	2137.0572010510373	4388.189030384782	1227.5842883613159	4478.970410759799	1433.6944669470167	13665.495397503953
2016-08-02	2105.4194848261996	4347.2644550629875	1205.3003237034002	4465.173526268567	1422.3477230279775	13545.50551288913
2016-08-03	2131.8178340328454	4313.313061569766	1198.4185110884719	4485.86885300548	1425.6850006512211	13555.103260347783
2016-08-04	2144.916251578325	4348.350442396945	1190.5535823856717	4479.597541873055	1419.1773092858862	13582.595127519882
2016-08-05	2177.5347002893204	4378.129358238643	1184.3271804959684	4463.919264042057	1392.3122244187482	13596.222727484737
2016-08-08	2195.5660166574526	4381.444477468621	1183.3440644080968	4421.27434834172	1407.6637014856772	13589.292608361566
2016-08-09	2204.480375311527	4391.446992386657	1174.8237249800723	4404.341808284275	1417.6755343554257	13592.768435317957
2016-08-10	2188.069851425729	4392.875923089234	1164.337153376339	4409.985988303445	1435.3631057586306	13590.632021953377
2016-08-11	2186.6516580035836	4408.194060220856	1151.1633977991569	4391.79918601949	1411.1678429900905	13548.976145033177
2016-08-12	2191.7166345115998	4415.73881433046	1155.4624854669212	4399.324759378361	1389.308674557827	13551.55136824517
2016-08-15	2218.054512352828	4392.475822492513	1145.2108148746265	4395.5619726988925	1391.811632775256	13543.114755194116
2016-08-16	2216.0285217494984	4367.040855986648	1131.9828528200499	4344.764352526494	1389.8092662013025	13449.625849283993
2016-08-17	2212.786936784418	4370.413132444729	1143.5573196177916	4403.087546057764	1387.139444102721	13516.984379007421
2016-08-18	2209.9505499401266	4369.441459566977	1147.8564072855213	4409.985988303445	1407.6637014856772	13544.898106581748
2016-08-19	2215.623323628915	4328.5740414732845	1136.6126395391327	4417.511561662317	1389.141810676657	13487.463376980308
2016-08-22	2198.4024035019497	4340.9771599716505	1138.596833847321	4420.020086115273	1386.8057163403812	13484.802199776575
2016-08-23	2205.2907715526944	4357.952856718261	1143.8880186691447	4425.037135021187	1380.4648888562162	13512.633670817504
2016-08-24	2188.6776486067074	4328.231098104667	1147.8564072855213	4407.477463850488	1264.160763686053	13336.403381533437
2016-08-25	2179.3580918322555	4339.491072040971	1141.2424262582501	4428.799921700592	1263.6601720425606	13352.55168387463
2016-08-26	2166.5943510321213	4395.390841125769	1121.0697841250144	4420.6472172285285	1266.4968580223288	13370.199051533762
2016-08-29	2164.163162308414	4408.479846361371	1126.030269895485	4458.902215136142	1284.1844294255336	13441.759923126945
2016-08-30	2147.5500393624275	4387.274514735134	1118.0934926627324	4473.953361853885	1228.451893117304	13355.323301731485
2016-08-31	2149.5760299655512	4396.305356775418	1124.3767746386502	4465.800657381758	1223.4459766824298	13359.504795443807
2016-09-01	2162.3397707654785	4404.6503120784655	1118.0934926627324	4492.767295251096	1264.4944914483758	13442.345362206146
2016-09-02	2182.59967679713	4415.052927593224	1126.6916679982257	4494.648688590799	1300.5370897794473	13519.530050758827
2016-09-06	2181.9918796163574	4508.962253366561	1139.2582319500618	4483.987459665715	1376.460155708327	13690.65998030702
2016-09-07	2195.363417597264	4483.870230229315	1142.8959215150508	4446.359592871357	1371.2873753922827	13639.77653760527
2016-09-08	2137.825284467185	4481.4696266489855	1152.155494953251	4403.087546057764	1339.0826463279477	13513.620598455134
2016-09-09	2089.4041090513706	4344.749537026452	1104.5348315568021	4325.950419129282	1269.1666801209276	13133.805576884835
2016-09-12	2136.204491984645	4409.622990923433	1112.1409097381675	4357.30697479128	1314.3867919159154	13329.662159353438
2016-09-13	2187.056856124167	4349.722215871419	1092.9603647590602	4330.967468035196	1267.331177428144	13228.038082217989
2016-09-14	2264.449697165313	4350.179473696244	1095.2752581186016	4327.831812468985	1265.8294024976835	13303.565643946828
2016-09-15	2341.437340085876	4399.334689864881	1112.8023078409085	4380.126184347739	1270.3347272890653	13504.035249428469
2016-09-16	2328.268401165364	4449.804522279887	1118.754890765473	4376.975920981541	1260.8234860628093	13534.627221255074
2016-09-19	2301.1201270827623	4430.256750268639	1129.667959460474	4397.767659198382	1285.0187488313488	13543.831244841607
2016-09-20	2300.9175280225736	4459.521251057409	1121.4004831763677	4386.42671108007	1296.1986288692185	13564.464602205639
2016-09-21	2300.5123299017837	4513.934932211528	1152.4861940046387	4452.582241770029	1421.5134036221618	13841.029101510141
2016-09-22	2322.1904293557864	4599.442145453714	1164.7220589051212	4438.091030285585	1403.1583766942952	13927.604040694501
2016-09-23	2283.4940088352137	4605.443654404537	1150.8326987478035	4376.345868308301	1358.6057204239523	13774.721950719806
2016-09-26	2286.9381928606895	4567.777041084616	1151.4940968505446	4337.282602567578	1336.0790964670264	13679.571029830455
2016-09-27	2291.1927731273317	4664.658542719313	1130.329357563215	4319.011075043631	1303.206911878046	13708.398660331535
2016-09-28	2308.6162923144857	4736.733807357278	1124.707473690038	4297.58928415355	1332.9086827249523	13800.555540240304
2016-09-29	2272.7562586384097	4738.619995884679	1100.897141991779	4251.595439007256	1319.0189877260523	13682.887823248177
2016-09-30	2290.3823768859584	4785.831866297812	1100.897141991779	4255.375755046693	1295.7579322459885	13728.24507246823
2016-10-03	2279.6446266891544	4782.573904295938	1083.70079132086	4224.503174058019	1263.2928620076068	13633.715358371579
2016-10-04	2289.3693815843967	4767.084295480006	1053.607177646683	4208.121804553854	1148.661041836041	13466.843701100983
2016-10-05	2290.3823768859584	4826.127712110474	1062.5360520335303	4213.162225939771	1152.50999346223	13544.718360431965
2016-10-06	2307.400697952529	4810.695260522645	1060.2211586739888	4243.404754255142	1097.6205963581772	13519.342467762483
2016-10-07	2310.844881978004	4797.949198655661	1064.189547290365	4223.24306871154	1106.4899196707217	13502.716616306292
2016-10-10	2351.162094981117	4810.981046663162	1074.771916934013	4184.8098556440555	1115.0245515375093	13536.749465759858
2016-10-11	2356.2270714891333	4749.765655364778	1063.1974501362713	4154.567327328621	1089.2533102142681	13413.01081453307
2016-10-12	2377.2973737621573	4767.427238848625	1075.1026159853661	4187.330066337014	1109.0001055138996	13516.157400447062
2016-10-13	2370.003807590623	4739.93461213105	1086.3463837317547	4211.272067920053	1121.0489975611363	13528.605868934616
2016-10-14	2383.1727465113404	4703.8112439699125	1081.3858979612842	4236.474174849506	1103.8123881046824	13508.656451396726
2016-10-17	2381.5519540288	4646.596858638744	1083.0393932181191	4182.289644951098	1119.5428860552292	13413.020736891993
2016-10-18	2379.9311615462602	4673.460755847184	1094.2831609645077	4171.5787495060895	1152.50999346223	13471.763821326273
2016-10-19	2372.8401944351203	4673.6893847595975	1087.3384808858489	4183.549750297577	1167.9057999670367	13485.32361034518
2016-10-20	2371.6246000731635	4631.564507647638	1086.0156846804014	4141.336221190656	1170.9180229788333	13401.45903657069
2016-10-21	2362.305043298505	4681.1198244129955	1074.771916934013	4169.6885914863715	1143.8080158725638	13431.69339200445
2016-10-24	2383.5779446319243	4790.290130089851	1079.7324027044835	4177.249223565181	1124.5632577415681	13555.412958733006
2016-10-25	2395.7338882508734	4773.657376711859	1087.9998789885897	4181.029539604619	1159.0364766544924	13597.457160210433
2016-10-26	2341.8425382064593	4701.696426530099	1099.905044837685	4075.810743173935	1140.2937556921318	13359.54850844031
2016-10-27	2319.354042511289	4677.518919042503	1100.2357438890726	4029.186845354401	1114.1878229231168	13240.483373720383
2016-10-28	2303.9565139272595	4437.229932097213	1098.9129476835908	4038.00758277969	1105.4858453334507	12983.592821821205
2016-10-31	2300.309730841595	4514.392190036353	1126.6916679982257	4030.4469507008157	1151.6732648478373	13123.513804424827
2016-11-01	2258.776923476525	4489.1858524429	1099.905044837685	4002.0945804051644	1165.8976512924946	13015.860052454767
2016-11-02	2260.802914079649	4375.728754658314	1081.3858979612842	4017.2158445628497	1156.1915993655575	12891.325010627654
2016-11-03	2236.693625901939	4384.130867189465	1084.031490372213	4042.417951492367	1245.052178213882	12992.326113169867
2016-11-04	2216.5322247397858	4315.656507921992	1081.055198909931	4075.1806905006956	1268.8152708625978	12957.239892935004
2016-11-07	2248.505355875676	4486.4423054939525	1105.196229659543	4124.324799013251	1262.7908248389713	13227.259514881393
2016-11-08	2261.742639466982	4502.560643819017	1113.1330068922614	4119.284377627335	1253.7541558035477	13250.474823609144
2016-11-09	2258.0769301648666	4411.852122819452	1060.551857725342	4216.942541979144	1279.6927428496676	13227.116195538472
2016-11-10	2195.1489204768586	4243.238299915407	1008.896665902232	4227.6534374242165	1206.8973533976473	12881.834677116361
2016-11-11	2208.1825535513694	4223.976314044674	1002.5472003003524	4186.069960990534	1095.7797934065134	12716.555822293441
2016-11-14	2152.7896129845954	4110.004801207161	1028.2792451080422	4078.3309538668927	1110.8409084655634	12480.245521632254
2016-11-15	2181.3006853351653	4248.153821532271	1071.722957121064	4062.5796370359685	1159.0364766544924	12722.79357767896
2016-11-16	2239.9520341704633	4266.729920665768	1056.0163843163473	4077.0708485204136	1162.7180825578027	12802.487270230795
2016-11-17	2239.1374321034873	4323.372733715905	1052.3403779152538	4086.521638619007	1140.628447137889	12842.000629491544
2016-11-18	2241.3775877880335	4344.863851482658	1060.3607555176463	4148.896853269529	1139.7917185234962	12935.290766581364
2016-11-21	2275.38722409188	4458.263792039142	1085.424435525165	4156.45748534834	1166.3996884611304	13141.932625465655
2016-11-22	2276.8127777094496	4488.728594618076	1084.7560707249602	4131.885431092127	1179.787346291378	13161.970220435991
2016-11-23	2265.2046982525085	4458.949678776378	1079.7433347234562	4116.764166934377	1133.265235331234	13053.927114017952
2016-11-25	2276.609127192654	4460.378609478955	1088.7662595261563	4138.816010497697	1136.9468412345614	13101.516847930023
2016-11-28	2272.1288158233556	4382.644779258785	1115.835033934291	4068.880163768364	1186.6485209293971	13026.137313714193
2016-11-29	2269.888660138603	4358.352957314982	1124.8579587369907	4093.4522180245776	1198.3627215308597	13044.914515746012
2016-11-30	2250.7455115604284	4290.050069731819	1086.426982725473	4038.00758277969	1165.395614123859	12830.62576092127
2016-12-01	2229.7695083310923	4250.497267884497	1075.0647811220551	4003.984738424883	1146.8202388843774	12706.136534646903
2016-12-02	2238.1191795195086	4231.578225382382	1103.1361027304627	4024.776476641724	1183.4689521947053	12781.078936468783
2016-12-05	2222.0307886930627	4340.291273234414	1113.4957571335729	4086.521638619007	1187.4852495437729	12949.82470722383
2016-12-06	2239.1374321034873	4370.927547497657	1104.4728323308727	4191.1103823764515	1166.901725629766	13072.549919938236
2016-12-07	2261.131687916595	4403.507167516404	1120.513587535692	4259.786123759306	1161.211971051896	13206.150537779893
2016-12-08	2283.3295942467053	4385.845584032557	1142.9038083423907	4269.866966531138	1157.6977108714643	13239.643664024254
2016-12-09	2320.5976388192826	4393.447495370265	1166.2965763493971	4323.421443756307	1121.5510347297718	13325.314189025023
2016-12-12	2307.360355227976	4344.635222570246	1153.263462745501	4334.132339201379	1129.081592259288	13268.47297200439
2016-12-13	2345.8503029013273	4425.912800932806	1185.0107907550023	4363.74481484351	1159.538513823128	13480.057223255775
2016-12-14	2345.8503029013273	4394.362011019914	1172.6460419513112	4320.901233063349	1112.681711417227	13346.441300353126
2016-12-15	2358.680285459043	4349.665058643316	1194.0337155577024	4343.0564547388885	1045.4087308201808	13290.844245219132
2016-12-16	2361.7350432107714	4331.203273966025	1193.6995331575997	4308.241106391658	1027.3353927493345	13222.214349475387
2016-12-19	2375.3796278356695	4378.243672694849	1194.7020803579073	4285.452878382498	1037.5434818449073	13271.32174111583
2016-12-20	2381.692793856129	4408.0797457646495	1185.0107907550023	4305.076074723686	1036.3720617847578	13316.231466884226
2016-12-21	2383.9329495408815	4404.53599762226	1174.3169539517894	4272.159745377188	1047.4168794947232	13282.362525986842
2016-12-22	2368.251859748027	4380.187018450353	1179.9980547534983	4254.43556803673	1035.535333170365	13218.407834158972
2016-12-23	2372.9358216343276	4347.321612291091	1179.6638723533958	4251.903542702443	1042.3965078083672	13194.221356789625
2016-12-27	2388.005959876795	4409.108575870505	1183.005696354387	4274.691770711539	1061.8086116622417	13316.620614475467
2016-12-28	2377.8234340372173	4413.281053522029	1176.3220483524049	4262.664650373403	1068.5024405773656	13298.59362686242
2016-12-29	2377.21248248683	4373.3853083060885	1193.6995331575997	4241.775441365039	1116.195971597659	13302.268736913218
2016-12-30	2358.680285459043	4286.0490637646035	1186.0133379553097	4248.738511034472	1060.1351544334566	13139.616352646884
2017-01-03	2365.4007525130937	4307.768810443768	1175.9878659523022	4220.886232356675	1081.5554069618731	13151.599068227712
2017-01-04	2362.7532957947496	4327.830997507945	1186.0133379553097	4286.718891049674	1091.094113165932	13254.41063547361
2017-01-05	2374.7686762852823	4460.835867303779	1186.3475203554124	4281.654840380972	1127.8782281264223	13431.48513245187
2017-01-06	2401.2432434681014	4549.658199775944	1205.7300995612227	4333.561359735105	1100.332132904859	13590.525035445233
2017-01-09	2423.2374992814152	4554.973821989529	1178.6613251530882	4289.883922717644	1106.0429087434734	13552.79947788515
2017-01-10	2425.6813054827576	4549.143784723016	1171.6434947510036	4253.802561703174	1125.1908042023667	13525.461950862316
2017-01-11	2438.7149385572684	4566.976839891173	1182.6715139542844	4286.718891049674	1119.8159563542551	13594.898139806655
2017-01-12	2428.532412717897	4650.540707377855	1184.3424259547971	4266.46268837493	1118.1363164017243	13648.014550827203
2017-01-13	2424.255751865394	4670.545737213928	1184.3424259547971	4286.085884716118	1128.3821201121768	13693.611919862415
2017-01-17	2443.80620147716	4628.135073961454	1199.0464515592062	4240.509428697864	1148.5377995425783	13660.034955238263
2017-01-18	2443.6025509603646	4615.3318548663665	1193.3653507574973	4256.967593371081	1144.170735665992	13653.438085621301
2017-01-19	2439.325890107655	4624.248382450445	1194.3678979578049	4244.940473032945	1145.0105556422657	13647.893199191118
2017-01-20	2443.80620147716	4620.190219255128	1196.37299235842	4263.930663040578	1155.256359352718	13679.556435484004
2017-01-23	2445.4354056115253	4674.775372093555	1179.6638723533958	4261.398637706228	1180.9548506264825	13742.228138391187
2017-01-24	2443.195249926773	4700.839068108553	1173.9827715516872	4301.278036722161	1204.1338819714597	13823.429008280635
2017-01-25	2482.09249863351	4781.31644527767	1181.3347843539086	4325.965283732051	1202.958134004683	13973.667146001822
2017-01-26	2483.314401734284	4796.348796268776	1179.3296899532934	4356.982594077819	1168.693478972997	13984.668961007168
2017-01-27	2483.5180522510796	4777.02965316994	1172.311859551209	4327.231296399227	1183.8102385457896	13943.901099917246
2017-01-30	2477.001235713824	4746.221907222388	1170.9751299507984	4315.837182394646	1170.7090469160305	13880.744502197687
2017-01-31	2471.299021243751	4706.783419831272	1199.0464515592062	4465.226677121167	1212.1961537436102	14054.551723499007
2017-02-01	2622.0004036682203	4757.481881158692	1184.6766083548996	4478.519810126479	1199.9347820901248	14242.613485398415
2017-02-02	2617.520092298715	4800.921374517022	1197.041357158591	4473.4557594577755	1189.6889783796555	14278.62756181176
2017-02-03	2628.7208707222712	4630.878620910401	1195.704627558215	4452.566550449412	1174.740182802114	14082.610852442413
2017-02-06	2653.3625832537227	4616.246370516015	1196.7071747585228	4414.58617043421	1202.6222060141806	14083.52450497665
2017-02-07	2678.615247335768	4644.024783374106	1203.390822760505	4390.53192975794	1191.2006543369519	14107.763437565269
2017-02-08	2689.001423691935	4685.235144836416	1177.3245955527125	4360.147625745727	1198.5910701280966	14110.299859954888
2017-02-09	2708.3482227869054	4694.666087473422	1164.6256643488846	4374.073765084657	1176.4198227546447	14118.133562448513
2017-02-10	2702.212408960994	4729.531996616292	1170.3067651505935	4416.485189435005	1201.446458047404	14219.982818210288
2017-02-13	2726.1420828822556	4781.373602505773	1183.9079888346778	4475.354778458571	1200.1027460853759	14366.881198766656
2017-02-14	2761.5252759454256	4780.57340131233	1192.6776776408553	4480.418829127273	1197.2473581660686	14412.442542191953
2017-02-15	2771.5471051946206	4816.639612245364	1187.955537514431	4510.170126805801	1195.063826227767	14481.376207987985
2017-02-16	2768.17240759037	4824.870253092206	1194.701451980732	4515.867183808124	1197.41532216132	14501.026618632754
2017-02-17	2775.842174872759	4830.185875305791	1200.0981835537934	4526.6282914790845	1174.9081467973654	14507.662672008793
2017-02-21	2795.8858333709436	4895.173643658978	1211.5662381464847	4517.766202808855	1192.712330294231	14613.104248279491
2017-02-22	2804.2714455998957	4890.429593726423	1203.8084365102281	4509.537120472246	1156.0961793289916	14564.142775637783
2017-02-23	2792.408872202927	4870.881821715175	1213.5900124863613	4522.830253477558	1155.9282153337401	14555.639175215761
2017-02-24	2795.0677248608217	4831.157548183543	1254.0654992841335	4522.830253477558	1147.6979795663217	14550.819005372377
2017-02-27	2800.589957304142	4850.591005738586	1233.4904601619462	4503.840063469925	1112.9294325488643	14501.440919223463
2017-02-28	2801.817120069324	4830.014403621482	1238.2126002883363	4501.308038135574	1109.4021886485516	14480.754350763269
2017-03-01	2859.084715778452	4875.968815016347	1216.6256739961934	4569.039715829368	1123.5111642498362	14644.230084870198
2017-03-02	2842.10896419343	4852.1342508973685	1228.4310243122031	4510.170126805801	1084.7114813462952	14517.555847555099
2017-03-03	2858.880188650922	4857.678502023366	1225.0580670790525	4500.042025468461	1098.988420942848	14540.647204164648
2017-03-06	2849.880995039585	4838.9880884336635	1216.6256739961934	4517.1331964753	1064.723765911145	14487.351719855887
2017-03-07	2853.562483335132	4835.615811975583	1218.6494483361043	4489.913924131057	1044.7360504759945	14442.477718253871
2017-03-08	2842.9270727035514	4861.222250165756	1204.8203236801835	4477.253797459302	1044.4001224854917	14430.623566494283
2017-03-09	2836.3822046223722	4875.511557191522	1206.8440980200603	4499.409019134842	1032.1387508319892	14450.285629800786
2017-03-10	2845.7904524889773	4872.425066873957	1213.252716763043	4491.812943131789	1057.3333501199997	14480.614529377766
2017-03-13	2847.017615254159	4884.599556459911	1212.2408295931218	4480.418829127273	1058.6770620820278	14482.953892516492
2017-03-14	2842.7225455760213	4872.825167470679	1202.12195789367	4475.987784792126	1037.681562675352	14431.339018407849
2017-03-15	2872.788033323194	4875.340085507214	1223.708884185813	4503.207057136368	1092.605789123211	14567.649849275802
2017-03-16	2877.4921572563935	4877.912160771852	1213.5900124863613	4524.826520556665	1088.406689241876	14582.227540313148
2017-03-17	2863.1752583292664	4871.56770845241	1214.6018996563166	4507.022256563453	1089.0785452228986	14545.445668224347
2017-03-20	2893.24074607644	4898.20297674844	1199.760887830475	4500.027724280454	1094.9572850567645	14586.189619992572
2017-03-21	2860.1073514163104	4819.497473650518	1212.9154210397242	4434.533467448334	1120.655776330529	14447.709489885416
2017-03-22	2892.422637566318	4847.275886508608	1224.38347563245	4431.990001163589	1133.4210399697856	14529.49304084075
2017-03-23	2882.196281189799	4843.3891949976	1212.9154210397242	4433.897600877163	1127.8782281264223	14500.276726230708
2017-03-24	2876.469521618742	4833.272365623357	1218.312152612786	4441.527999731332	1129.2219400884505	14498.803979674667
2017-03-27	2881.3781726796774	4840.188390223828	1208.867872359971	4388.1152077517645	1156.6000713147457	14475.149714329988
2017-03-28	2941.1000939191695	4892.658725622442	1203.1338450636256	4396.381473177166	1147.865943561573	14581.140081343976
2017-03-29	2947.6449620001417	4997.370767507259	1211.9035338698031	4366.495744331469	1163.990487105891	14687.405494814564
2017-03-30	2943.7589465770643	5008.916527584079	1204.1457322335466	4412.278137456804	1162.814739139131	14731.914082990625
2017-03-31	2938.236714133744	5067.2169002492055	1213.5900124863613	4416.093336883952	1176.5877867498962	14811.724750503161
2017-04-03	2939.0548226438655	5095.624042616429	1208.1932809133343	4381.756542039935	1179.9470666549742	14804.575754868536
2017-04-04	2960.9392252898238	5183.188916070327	1218.9867440593885	4363.952278046724	1200.1027460853759	14927.169909551638
2017-04-05	2945.5996907248377	5197.192436955578	1216.288378272875	4393.202140321252	1186.665626465097	14938.94827273964
2017-04-06	2938.236714133744	5134.3194860422045	1223.3715884624944	4395.745606605997	1204.5304974216897	14896.20389266613
2017-04-07	2931.6918460525653	5114.886028487163	1213.252716763043	4401.468405746656	1214.6426885291771	14875.941685578604
2017-04-10	2928.2148848845486	5184.389217860491	1207.8559851900156	4410.370537743294	1216.6651267506818	14947.495752429031
2017-04-11	2896.717707244456	5157.639635108257	1218.9867440593885	4387.479341180594	1259.4734024390987	14920.296830031793
2017-04-12	2900.1946684126788	5122.602254281077	1220.673222675981	4367.131610902638	1257.4509642175944	14868.05272048997
2017-04-13	2884.855133847694	5056.5284985939315	1213.252716763043	4330.887216345047	1256.1026720699306	14741.626237619646
2017-04-17	2900.8082497952705	5155.524817668442	1210.8916466998478	4392.566273750083	1260.8216945867625	14920.612682500405
2017-04-18	2887.923040760649	5165.755961498891	1206.8440980200603	4393.8380068924225	1268.7429109543152	14923.104018126338
2017-04-19	2877.287630128863	5139.577951027687	1196.050634874006	4398.289072890741	1234.6985342257221	14845.903823147019
2017-04-20	2913.2844045746237	5155.924918265164	1182.2215102180853	4458.696397153373	1224.9234161551462	14935.050646366393
2017-04-21	2909.8074434066075	5135.748416744782	1181.5469187714825	4445.343199158482	1220.204393638314	14892.650371719668
2017-04-24	2937.8276598786833	5186.504035300304	1197.3998177672454	4479.679994002499	1220.8785397121376	15022.29004666087
2017-04-25	2956.235101356624	5187.7043370904685	1183.570693111359	4484.766926571988	1186.3285534281852	14998.605611558625
2017-04-26	2938.0485491762843	5197.2495941836805	1177.1620743683766	4421.816136024611	1184.8117247620569	14919.088078515011
2017-04-27	2940.8955667916393	5251.377489197284	1175.1383000284998	4366.495744331469	1169.811974619273	14903.719074968167
2017-04-28	2938.032187006213	5286.986442305495	1168.0550898388803	4379.21307575519	1191.2161124634817	14963.502907369262
2017-05-01	2998.367689628297	5420.962984979081	1157.9362181394288	4351.870813194172	1164.587342547065	15093.725048488044
2017-05-02	3016.979658233769	5410.960470061043	1162.3210625425347	4346.783880624684	1172.677095433065	15109.722166895095
2017-05-03	3007.775937494695	5378.666636182812	1146.1308678234188	4311.811219209496	1160.2053930671445	15004.590053777565
2017-05-04	2996.935999735584	5358.661606346738	1148.4919378866139	4321.349217777303	1143.5202777397683	14968.95903948601
2017-05-05	3046.6360917258817	5339.342463247903	1158.2735138627472	4318.169884921389	1178.238800542185	15040.660754300105
2017-05-08	3129.2650512491905	5424.449575893367	1155.5751480762335	4262.213626657011	1182.1151404667291	15153.61854234253
2017-05-09	3148.8996554923137	5446.055008116327	1132.976334614135	4244.4093626638005	1185.4858708358975	15157.826231722474
2017-05-10	3134.58275656498	5423.93516084044	1138.7103619105153	4244.4093626638005	1188.0139186127608	15129.651560592498
2017-05-11	3161.5803373991976	5416.3332495027325	1140.9702432567146	4273.02335836716	1268.9114474727626	15260.818635998567
2017-05-12	3205.7336191492996	5494.810123688242	1162.4272955925692	4295.278688358689	1298.7424112399	15456.9921380287
2017-05-15	3197.5190551027404	5475.490980589406	1181.840819134553	4309.267752924751	1307.3377736812595	15471.45638143271
2017-05-16	3192.7956807759992	5521.78833535289	1175.369644620581	4283.833090077306	1323.8543524901886	15497.641103316966
2017-05-17	3085.595619969038	5398.614508790783	1186.9496411192995	4243.13762952146	1347.4494650743488	15261.74686447493
2017-05-18	3132.6239991352923	5478.4631564507645	1194.78316816253	4243.77349609263	1315.9331361226357	15365.576955963854
2017-05-19	3141.2492913841593	5486.179382244679	1194.101991897918	4288.284156075625	1328.0677654516444	15437.882587054024
2017-05-22	3162.401793804019	5548.252131964608	1210.1096341167367	4318.169884921389	1345.2584903343968	15584.191935141149
2017-05-23	3158.499875881892	5553.053339125266	1204.6602239997005	4319.441618063729	1334.3036166346044	15569.958673705192
2017-05-24	3149.053127228411	5603.408857084067	1219.646101821584	4302.909087212922	1343.2360521128926	15618.253225459875
2017-05-25	3159.9374245899685	5677.884725302362	1227.1390407325255	4335.974148914534	1347.7865381112606	15748.72187765065
2017-05-26	3154.5979579597665	5691.602460047097	1219.986689953873	4297.186288072263	1360.9323865510212	15724.30578258402
2017-05-30	3155.8301425666887	5696.86092503258	1228.160805129461	4287.012422933286	1353.3482432203973	15721.212538882413
2017-05-31	3137.1420093608795	5684.9722215871425	1236.6755084373385	4301.001487499348	1355.3706814418845	15715.16190832659
2017-06-01	3145.767301609746	5692.57413292485	1250.9802099946091	4315.626418636644	1345.9326364082203	15750.88069957407
2017-06-02	3192.3849525736923	5754.1896248199555	1246.552564274509	4292.099355502774	1344.9214172974682	15830.147914468398
2017-06-05	3161.1696091968906	5780.539106975469	1247.5743286714446	4315.626418636644	1334.8092261899808	15839.718689670428
2017-06-06	3171.8485424575006	5732.698507053202	1249.6178574653159	4340.425214912855	1354.696535368061	15849.286657256933
